date,BTC_RTN,BTC_RTN_LG1,BTC_RTN_LG2,DASH_RTN,DASH_RTN_LG1,DASH_RTN_LG2,ETH_RTN,ETH_RTN_LG1,ETH_RTN_LG2,LTC_RTN,LTC_RTN_LG1,LTC_RTN_LG2,XMR_RTN,XMR_RTN_LG1,XMR_RTN_LG2,XRP_RTN,XRP_RTN_LG1,XRP_RTN_LG2
3/13/2016,-0.005927797,0.023880101,-0.010931844,-0.069679849,-0.031067961,-0.046747967,-0.06947524,-0.221119134,0.019469027,-0.006079027,0.026627219,-0.027355623,-0.07826087,-0.045454545,-0.009174312,0.007471264,0.011700557,-0.074847375
3/14/2016,-0.005747959,-0.005927797,0.023880101,0.024647887,-0.069679849,-0.031067961,0.139599171,-0.06947524,-0.221119134,0.003021148,-0.006079027,0.026627219,0.096774194,-0.07826087,-0.045454545,0.01806601,0.007471264,0.011700557
3/15/2016,-0.000936509,-0.005747959,-0.005927797,-0.054151625,0.024647887,-0.069679849,-0.04497992,0.139599171,-0.06947524,-0.003030303,0.003021148,-0.006079027,-0.017857143,0.096774194,-0.07826087,0.034555962,0.01806601,0.007471264
3/16/2016,-0.000431831,-0.000936509,-0.005747959,-0.08390411,-0.054151625,0.024647887,0.037663336,-0.04497992,0.139599171,0,-0.003030303,0.003021148,-0.00877193,-0.017857143,0.096774194,0.000977278,0.034555962,0.01806601
3/17/2016,-0.008656867,-0.000431831,-0.000936509,0.055292259,-0.08390411,-0.054151625,0.115015974,0.037663336,-0.04497992,0,0,-0.003030303,-0.130434783,-0.00877193,-0.017857143,-0.013328442,0.000977278,0.034555962
3/18/2016,0.026318292,-0.008656867,-0.000431831,0.005016722,0.055292259,-0.08390411,0.007220217,0.115015974,0.037663336,0.042296073,0,0,0.115384615,-0.130434783,-0.00877193,0.020272716,-0.013328442,0.000977278
3/19/2016,-0.002173117,0.026318292,-0.008656867,-0.006722689,0.005016722,0.055292259,0.042727273,0.007220217,0.115015974,-0.003154574,0.042296073,0,-0.052173913,0.115384615,-0.130434783,0.012686291,0.020272716,-0.013328442
3/20/2016,-0.008064516,-0.002173117,0.026318292,-0.021702838,-0.006722689,0.005016722,0.01994302,0.042727273,0.007220217,-0.009433962,-0.003154574,0.042296073,-0.256198347,-0.052173913,0.115384615,0.006986028,0.012686291,0.020272716
3/21/2016,0.001063444,-0.008064516,-0.002173117,0.017973856,-0.021702838,-0.006722689,-0.149224806,0.01994302,0.042727273,0.003115265,-0.009433962,-0.003154574,0.019736842,-0.256198347,-0.052173913,-0.010929648,0.006986028,0.012686291
3/22/2016,-0.011565169,0.001063444,-0.008064516,-0.013311148,0.017973856,-0.021702838,0.049747049,-0.149224806,0.01994302,-0.009375,0.003115265,-0.009433962,0.067114094,0.019736842,-0.256198347,-0.007829005,-0.010929648,0.006986028
3/23/2016,0.000119591,-0.011565169,0.001063444,-0.082101806,-0.013311148,0.017973856,-0.102040816,0.049747049,-0.149224806,-0.003095975,-0.009375,0.003115265,-0.043165468,0.067114094,0.019736842,-0.027373613,-0.007829005,-0.010929648
3/24/2016,0.003946991,0.000119591,-0.011565169,-0.010622155,-0.082101806,-0.013311148,0.095813205,-0.102040816,0.049747049,0.00617284,-0.003095975,-0.009375,-0.172413793,-0.043165468,0.067114094,0.012241959,-0.027373613,-0.007829005
3/25/2016,-0.00189726,0.003946991,0.000119591,-0.117117117,-0.010622155,-0.082101806,0.043633126,0.095813205,-0.102040816,-0.00310559,0.00617284,-0.003095975,0.058823529,-0.172413793,-0.043165468,0.004738761,0.012241959,-0.027373613
3/26/2016,-0.001821756,-0.00189726,0.003946991,0.030913978,-0.117117117,-0.010622155,-0.02141527,0.043633126,0.095813205,0,-0.00310559,0.00617284,-0.0625,0.058823529,-0.172413793,0.015260652,0.004738761,0.012241959
3/27/2016,-0.021103508,-0.001821756,-0.00189726,0.022191401,0.030913978,-0.117117117,0.050136737,-0.02141527,0.043633126,-0.021671827,0,-0.00310559,0.1,-0.0625,0.058823529,0.004587156,0.015260652,0.004738761
3/28/2016,0.005928391,-0.021103508,-0.001821756,-0.00141844,0.022191401,0.030913978,-0.119961612,0.050136737,-0.02141527,0.012121212,-0.021671827,0,0.026143791,0.1,-0.0625,0.057915058,0.004587156,0.015260652
3/29/2016,0.018174104,0.005928391,-0.021103508,-0.002832861,-0.00141844,0.022191401,0.000856898,-0.119961612,0.050136737,0.009202454,0.012121212,-0.021671827,0,0.026143791,0.1,-0.00026441,0.057915058,0.004587156
3/30/2016,0.004081437,0.018174104,0.005928391,0.042372881,-0.002832861,-0.00141844,-0.024871355,0.000856898,-0.119961612,0.003095975,0.009202454,0.012121212,0.026845638,0,0.026143791,0.030927835,-0.00026441,0.057915058
3/31/2016,-0.004604407,0.004081437,0.018174104,-0.014749263,0.042372881,-0.002832861,0.046025105,-0.024871355,0.000856898,-0.01242236,0.003095975,0.009202454,0.034482759,0.026845638,0,-0.008046918,0.030927835,-0.00026441
4/1/2016,-0.002951551,-0.004604407,0.004081437,-0.027616279,-0.014749263,0.042372881,-0.022807018,0.046025105,-0.024871355,0.006134969,-0.01242236,0.003095975,-0.042857143,0.034482759,0.026845638,-0.003653092,-0.008046918,0.030927835
4/2/2016,-0.006962389,-0.002951551,-0.004604407,0.002828854,-0.027616279,-0.014749263,0.005145798,-0.022807018,0.046025105,-0.00617284,0.006134969,-0.01242236,-0.061643836,-0.042857143,0.034482759,-0.011189,-0.003653092,-0.008046918
4/3/2016,-7.13E-05,-0.006962389,-0.002951551,0.007092199,0.002828854,-0.027616279,-0.001724138,0.005145798,-0.022807018,0,-0.00617284,0.006134969,0.006451613,-0.061643836,-0.042857143,-0.000266631,-0.011189,-0.003653092
4/4/2016,-0.001282965,-7.13E-05,-0.006962389,0.005714286,0.007092199,0.002828854,0.039586919,-0.001724138,0.005145798,0.003067485,0,-0.00617284,-0.038961039,0.006451613,-0.061643836,0.00159936,-0.000266631,-0.011189
4/5/2016,-0.006145596,-0.001282965,-7.13E-05,-0.015804598,0.005714286,0.007092199,0.064516129,0.039586919,-0.001724138,0,0.003067485,0,0.05,-0.038961039,0.006451613,0.00226939,0.00159936,-0.000266631
4/6/2016,0.001462161,-0.006145596,-0.001282965,0.007072136,-0.015804598,0.005714286,-0.02394636,0.064516129,0.039586919,-0.003076923,0,0.003067485,0.006578947,0.05,-0.038961039,0.023815895,0.00226939,0.00159936
4/7/2016,0.001558773,0.001462161,-0.006145596,0.017094017,0.007072136,-0.015804598,0.057998129,-0.02394636,0.064516129,0.003067485,-0.003076923,0,0.006622517,0.006578947,0.05,0.057702851,0.023815895,0.00226939
4/8/2016,0.005677114,0.001558773,0.001462161,-0.013043478,0.017094017,0.007072136,0.034756703,0.057998129,-0.02394636,0.009230769,0.003067485,-0.003076923,0.173333333,0.006622517,0.006578947,0.029672727,0.057702851,0.023815895
4/9/2016,0.002236232,0.005677114,0.001558773,0.04434907,-0.013043478,0.017094017,0.058641975,0.034756703,0.057998129,0,0.009230769,0.003067485,0.088709677,0.173333333,0.006622517,0.057412682,0.029672727,0.057702851
4/10/2016,-0.005126249,0.002236232,0.005677114,0.020958084,0.04434907,-0.013043478,0.02295082,0.058641975,0.034756703,-0.00310559,0,0.009230769,0.026548673,0.088709677,0.173333333,0.055820611,0.057412682,0.029672727
4/11/2016,-0.00218237,-0.005126249,0.002236232,0.029051988,0.020958084,0.04434907,0.033557047,0.02295082,0.058641975,-0.003095975,-0.00310559,0,0.072727273,0.026548673,0.088709677,-0.018696311,0.055820611,0.057412682
4/12/2016,-0.006414505,-0.00218237,-0.005126249,-0.023622047,0.029051988,0.020958084,0.138888889,0.033557047,0.02295082,-0.00617284,-0.003095975,-0.00310559,0.062758824,0.072727273,0.026548673,0.026951058,-0.018696311,0.055820611
4/13/2016,0.003433759,-0.006414505,-0.00218237,-0.001538462,-0.023622047,0.029051988,-0.080645161,0.138888889,0.033557047,0.006134969,-0.00617284,-0.003095975,-0.077421636,0.062758824,0.072727273,0.032285472,0.026951058,-0.018696311
4/14/2016,-0.001297996,0.003433759,-0.006414505,0.015360983,-0.001538462,-0.023622047,-0.043532338,-0.080645161,0.138888889,0,0.006134969,-0.00617284,0.019417476,-0.077421636,0.062758824,-0.104302019,0.032285472,0.026951058
4/15/2016,-0.012798152,-0.001297996,0.003433759,0.059282371,0.015360983,-0.001538462,0.017878427,-0.043532338,-0.080645161,-0.012345679,0,0.006134969,0.019658416,0.019417476,-0.077421636,-0.021466052,-0.104302019,0.032285472
4/16/2016,-0.00200135,-0.012798152,-0.001297996,-0.044776119,0.059282371,0.015360983,-0.044902913,0.017878427,-0.043532338,0.00304878,-0.012345679,0,0.012283049,0.019658416,0.019417476,-0.013387298,-0.021466052,-0.104302019
4/17/2016,0.007362334,-0.00200135,-0.012798152,-0.015873016,-0.044776119,0.059282371,-0.081300813,-0.044902913,0.017878427,0.003058104,0.00304878,-0.012345679,-0.063413168,0.012283049,0.019658416,0.001689708,-0.013387298,-0.021466052
4/18/2016,-0.002784277,0.007362334,-0.00200135,0.0265625,-0.015873016,-0.044776119,0.029001074,-0.081300813,-0.044902913,0.006134969,0.003058104,0.00304878,-0.067307692,-0.063413168,0.012283049,-0.075088475,0.001689708,-0.013387298
4/19/2016,-0.016145967,-0.002784277,0.007362334,-0.025682183,0.0265625,-0.015873016,0.036504425,0.029001074,-0.081300813,-0.015432099,0.006134969,0.003058104,0,-0.067307692,-0.063413168,-0.018749105,-0.075088475,0.001689708
4/20/2016,-0.013501412,-0.016145967,-0.002784277,0.006259781,-0.025682183,0.0265625,0.027554535,0.036504425,0.029001074,0.003039514,-0.015432099,0.006134969,0.045045045,0,-0.067307692,-0.017701602,-0.018749105,-0.075088475
4/21/2016,-0.018215184,-0.013501412,-0.016145967,0.02519685,0.006259781,-0.025682183,0.043683589,0.027554535,0.036504425,-0.021341463,0.003039514,-0.015432099,0.078082075,0.045045045,0,-0.026090558,-0.017701602,-0.018749105
4/22/2016,0.0082104,-0.018215184,-0.013501412,-0.01453958,0.02519685,0.006259781,0.034567901,0.043683589,0.027554535,0.008955224,-0.021341463,0.003039514,-0.003270459,0.078082075,0.045045045,0.020045742,-0.026090558,-0.017701602
4/23/2016,-0.01018531,0.0082104,-0.018215184,-0.036624204,-0.01453958,0.02519685,-0.060102302,0.034567901,0.043683589,-0.003012048,0.008955224,-0.021341463,-0.060760137,-0.003270459,0.078082075,-0.008511807,0.020045742,-0.026090558
4/24/2016,-0.018388558,-0.01018531,0.0082104,0.010752688,-0.036624204,-0.01453958,0.034981906,-0.060102302,0.034567901,-0.09009009,-0.003012048,0.008955224,0.028846154,-0.060760137,-0.003270459,0.012932208,-0.008511807,0.020045742
4/25/2016,-0.006258723,-0.018388558,-0.01018531,0.041925466,0.010752688,-0.036624204,0.05625,0.034981906,-0.060102302,-0.049586777,-0.09009009,-0.003012048,0.056077228,0.028846154,-0.060760137,-0.004413184,0.012932208,-0.008511807
4/26/2016,-0.01009904,-0.006258723,-0.018388558,0.01458671,0.041925466,0.010752688,0.01986755,0.05625,0.034981906,-0.062992126,-0.049586777,-0.09009009,0.072445724,0.056077228,0.028846154,0.025813538,-0.004413184,0.012932208
4/27/2016,0.045913879,-0.01009904,-0.006258723,-0.032894737,0.01458671,0.041925466,-0.048648649,0.01986755,0.05625,0.039506173,-0.062992126,-0.049586777,-0.064725007,0.072445724,0.056077228,0.052149401,0.025813538,-0.004413184
4/28/2016,-0.009714633,0.045913879,-0.01009904,-0.02866242,-0.032894737,0.01458671,0.076030928,-0.048648649,0.01986755,0.025706941,0.039506173,-0.062992126,0.039018365,-0.064725007,0.072445724,0.005799257,0.052149401,0.025813538
4/29/2016,-0.013563172,-0.009714633,0.045913879,-0.021671827,-0.02866242,-0.032894737,-0.040446304,0.076030928,-0.048648649,-0.005277045,0.025706941,0.039506173,0.023331278,0.039018365,-0.064725007,-0.010918337,0.005799257,0.052149401
4/30/2016,0.014897825,-0.013563172,-0.009714633,-0.034848485,-0.021671827,-0.02866242,-0.180965147,-0.040446304,0.076030928,0.039370079,-0.005277045,0.025706941,-0.037177317,0.023331278,0.039018365,-0.007841397,-0.010918337,0.005799257
5/1/2016,-0.007940757,0.014897825,-0.013563172,0.005856515,-0.034848485,-0.021671827,-0.004540295,-0.180965147,-0.040446304,-0.013661202,0.039370079,-0.005277045,0.002448346,-0.037177317,0.023331278,0.003082795,-0.007841397,-0.010918337
5/2/2016,0.015955563,-0.007940757,0.014897825,-0.005891016,0.005856515,-0.034848485,-0.148022599,-0.004540295,-0.180965147,0.008086253,-0.013661202,0.039370079,-0.054798626,0.002448346,-0.037177317,0.011338536,0.003082795,-0.007841397
5/3/2016,-0.012661075,0.015955563,-0.007940757,0.004392387,-0.005891016,0.005856515,0.083661417,-0.148022599,-0.004540295,-0.016304348,0.008086253,-0.013661202,0.058231326,-0.054798626,0.002448346,0.022937146,0.011338536,0.003082795
5/4/2016,0.007950255,-0.012661075,0.015955563,-0.005882353,0.004392387,-0.005891016,-0.010741139,0.083661417,-0.148022599,-0.002673797,-0.016304348,0.008086253,-0.009048299,0.058231326,-0.054798626,0.036128049,0.022937146,0.011338536
5/5/2016,-0.002820559,0.007950255,-0.012661075,0.002923977,-0.005882353,0.004392387,-0.044633369,-0.010741139,0.083661417,0.010666667,-0.002673797,-0.016304348,0.010490422,-0.009048299,0.058231326,0.020559861,0.036128049,0.022937146
5/6/2016,-0.025938658,-0.002820559,0.007950255,0.007331378,0.002923977,-0.005882353,0.048830112,-0.044633369,-0.010741139,-0.029649596,0.010666667,-0.002673797,0.032392669,0.010490422,-0.009048299,-0.033263362,0.020559861,0.036128049
5/7/2016,0.002306353,-0.025938658,-0.002820559,0.028064993,0.007331378,0.002923977,-0.002139037,0.048830112,-0.044633369,-0.034031414,-0.029649596,0.010666667,-0.002953961,0.032392669,0.010490422,-0.014220972,-0.033263362,0.020559861
5/8/2016,-2.18E-05,0.002306353,-0.025938658,-0.016717325,0.028064993,0.007331378,-0.011739594,-0.002139037,0.048830112,0.002531646,-0.034031414,-0.029649596,0.033488702,-0.002953961,0.032392669,0.013251156,-0.014220972,-0.033263362
5/9/2016,-0.004208919,-2.18E-05,0.002306353,0.014947683,-0.016717325,0.028064993,0.018987342,-0.011739594,-0.002139037,-0.030456853,0.002531646,-0.034031414,0.029618404,0.033488702,-0.002953961,0.000780762,0.013251156,-0.014220972
5/10/2016,0.020826095,-0.004208919,-2.18E-05,-0.030349014,0.014947683,-0.016717325,-0.006451613,0.018987342,-0.011739594,0.0591133,-0.030456853,0.002531646,-0.004930984,0.029618404,0.033488702,0.019846851,0.000780762,0.013251156
5/11/2016,-0.004080818,0.020826095,-0.004208919,0.004418262,-0.030349014,0.014947683,-0.068376068,-0.006451613,0.018987342,-0.015706806,0.0591133,-0.030456853,-0.036465762,-0.004930984,0.029618404,0.013233418,0.019846851,0.000780762
5/12/2016,-0.004505997,-0.004080818,0.020826095,-0.00295858,0.004418262,-0.030349014,-0.006,-0.068376068,-0.006451613,0.005154639,-0.015706806,0.0591133,-0.018562073,-0.036465762,-0.004930984,0.003554694,0.013233418,0.019846851
5/13/2016,-0.001979022,-0.004505997,-0.004080818,-0.028023599,-0.00295858,0.004418262,-0.04473161,-0.006,-0.068376068,-0.018134715,0.005154639,-0.015706806,0.0318671,-0.018562073,-0.036465762,0.009404897,0.003554694,0.013233418
5/14/2016,0,-0.001979022,-0.004505997,0.00286944,-0.028023599,-0.00295858,0.025689819,-0.04473161,-0.006,-0.020356234,-0.018134715,0.005154639,0.010460471,0.0318671,-0.018562073,0.005892945,0.009404897,0.003554694
5/15/2016,-0.004169684,0,-0.001979022,-0.007194245,0.00286944,-0.028023599,0.02734375,0.025689819,-0.04473161,-0.012468828,-0.020356234,-0.018134715,0.017966492,0.010460471,0.0318671,0.001975959,0.005892945,0.009404897
5/16/2016,0.007452412,-0.004169684,0,-0.038571429,-0.007194245,0.00286944,-0.121485944,0.02734375,0.025689819,0.012315271,-0.012468828,-0.020356234,0.006636134,0.017966492,0.010460471,0.006434582,0.001975959,0.005892945
5/17/2016,0.00083671,0.007452412,-0.004169684,-0.019257221,-0.038571429,-0.007194245,-0.09221128,-0.121485944,0.02734375,0.007481297,0.012315271,-0.012468828,0.006125696,0.006636134,0.017966492,-0.000166058,0.006434582,0.001975959
5/18/2016,-0.001851117,0.00083671,0.007452412,0.002699055,-0.019257221,-0.038571429,-0.11147541,-0.09221128,-0.121485944,-0.005025126,0.007481297,0.012315271,-0.033440996,0.006125696,0.006636134,-0.000830151,-0.000166058,0.006434582
5/19/2016,0.034996261,-0.001851117,0.00083671,-0.041948579,0.002699055,-0.019257221,-0.089233038,-0.11147541,-0.09221128,0.0425,-0.005025126,0.007481297,-0.015529266,-0.033440996,0.006125696,-0.00066357,-0.000830151,-0.000166058
5/20/2016,-0.009049258,0.034996261,-0.001851117,-0.032467532,-0.041948579,0.002699055,0.076506432,-0.089233038,-0.11147541,-0.01305483,0.0425,-0.005025126,-0.103827928,-0.015529266,-0.033440996,-0.00862069,-0.00066357,-0.000830151
5/21/2016,-0.001152074,-0.009049258,0.034996261,-0.036477987,-0.032467532,-0.041948579,-0.027859238,0.076506432,-0.089233038,-0.018041237,-0.01305483,0.0425,-0.035247532,-0.103827928,-0.015529266,0.015450362,-0.00862069,-0.00066357
5/22/2016,0.008732146,-0.001152074,-0.009049258,0.016990291,-0.036477987,-0.032467532,-0.019258203,-0.027859238,0.076506432,0.005063291,-0.018041237,-0.01305483,0.037592536,-0.035247532,-0.103827928,0.009015025,0.015450362,-0.00862069
5/23/2016,-0.010994264,0.008732146,-0.001152074,0,0.016990291,-0.036477987,0.058082575,-0.019258203,-0.027859238,-0.010178117,0.005063291,-0.018041237,0.025601749,0.037592536,-0.035247532,0.004548518,0.009015025,0.015450362
5/24/2016,-0.00412023,-0.010994264,0.008732146,0.041975309,0,0.016990291,0.05423477,0.058082575,-0.019258203,0.005037783,-0.010178117,0.005063291,0.014871055,0.025601749,0.037592536,-0.008969369,0.004548518,0.009015025
5/25/2016,-0.008116956,-0.00412023,-0.010994264,0.019329897,0.041975309,0,0.015710919,0.05423477,0.058082575,-0.025316456,0.005037783,-0.010178117,0.039106585,0.014871055,0.025601749,0.034552164,-0.008969369,0.004548518
5/26/2016,-0.008407473,-0.008116956,-0.00412023,0.02890933,0.019329897,0.041975309,0.007980846,0.015710919,0.05423477,-0.007407407,-0.025316456,0.005037783,0.006596704,0.039106585,0.014871055,0.015114663,0.034552164,-0.008969369
5/27/2016,-0.044289558,-0.008407473,-0.008116956,-0.01488498,0.02890933,0.019329897,0.090909091,0.007980846,0.015710919,-0.102941176,-0.007407407,-0.025316456,0.001260209,0.006596704,0.039106585,-0.00176398,0.015114663,0.034552164
5/28/2016,-0.119503232,-0.044289558,-0.008407473,-0.046666667,-0.01488498,0.02890933,-0.052212389,0.090909091,0.007980846,-0.044444444,-0.102941176,-0.007407407,-0.07059322,0.001260209,0.006596704,-0.000528262,-0.00176398,0.015114663
5/29/2016,0.007188137,-0.119503232,-0.044289558,-0.043312102,-0.046666667,-0.01488498,-0.038687973,-0.052212389,0.090909091,0.019148936,-0.044444444,-0.102941176,0.04133573,-0.07059322,0.001260209,0.003519887,-0.000528262,-0.00176398
5/30/2016,-0.014499363,0.007188137,-0.119503232,-0.001221001,-0.043312102,-0.046666667,-0.030769231,-0.038687973,-0.052212389,-0.013015184,0.019148936,-0.044444444,-0.032683882,0.04133573,-0.07059322,-0.015188979,0.003519887,-0.000528262
5/31/2016,0.004626681,-0.014499363,0.007188137,0.002439024,-0.001221001,-0.043312102,-0.106048704,-0.030769231,-0.038687973,0.004282655,-0.013015184,0.019148936,-0.019999187,-0.032683882,0.04133573,0.007306889,-0.015188979,0.003519887
6/1/2016,-0.010406669,0.004626681,-0.014499363,-0.009779951,0.002439024,-0.001221001,0.005681818,-0.106048704,-0.030769231,-0.019354839,0.004282655,-0.013015184,0.01494056,-0.019999187,-0.032683882,-0.018051174,0.007306889,-0.015188979
6/2/2016,-0.001955599,-0.010406669,0.004626681,0.01937046,-0.009779951,0.002439024,0.018571429,0.005681818,-0.106048704,0.004219409,-0.019354839,0.004282655,-0.012907831,0.01494056,-0.019999187,0.007402307,-0.018051174,0.007306889
6/3/2016,-0.058032976,-0.001955599,-0.010406669,0.004938272,0.01937046,-0.009779951,-0.008005822,0.018571429,0.005681818,-0.029661017,0.004219409,-0.019354839,-0.019987482,-0.012907831,0.01494056,-0.010579258,0.007402307,-0.018051174
6/4/2016,-0.006219364,-0.058032976,-0.001955599,0.001240695,0.004938272,0.01937046,0.007942238,-0.008005822,0.018571429,0.010288066,-0.029661017,0.004219409,-0.030841027,-0.019987482,-0.012907831,0.0080659,-0.010579258,0.007402307
6/5/2016,-0.003928553,-0.006219364,-0.058032976,0.058385093,0.001240695,0.004938272,-0.016739447,0.007942238,-0.008005822,0,0.010288066,-0.029661017,-0.026322082,-0.030841027,-0.019987482,-0.002768166,0.0080659,-0.010579258
6/6/2016,-0.018365856,-0.003928553,-0.006219364,-0.025065963,0.058385093,0.001240695,0.002863278,-0.016739447,0.007942238,-0.031185031,0,0.010288066,-0.01,-0.026322082,-0.030841027,0.004658385,-0.002768166,0.0080659
6/7/2016,0.015267958,-0.018365856,-0.003928553,-0.018018018,-0.025065963,0.058385093,-0.041636755,0.002863278,-0.016739447,0.038306452,-0.031185031,0,0,-0.01,-0.026322082,-0.001906743,0.004658385,-0.002768166
6/8/2016,-0.008740895,0.015267958,-0.018365856,0.003792668,-0.018018018,-0.025065963,0.006202619,-0.041636755,0.002863278,0.004192872,0.038306452,-0.031185031,0.009948515,0,-0.01,0.001730104,-0.001906743,0.004658385
6/9/2016,0.012052128,-0.008740895,0.015267958,0.007614213,0.003792668,-0.018018018,0.001386963,0.006202619,-0.041636755,0.012631579,0.004192872,0.038306452,-0.110053283,0.009948515,0,-0.003119584,0.001730104,-0.001906743
6/10/2016,-0.004942311,0.012052128,-0.008740895,-0.002557545,0.007614213,0.003792668,0.034027778,0.001386963,0.006202619,-0.031982942,0.012631579,0.004192872,-0.036036036,-0.110053283,0.009948515,0.008984105,-0.003119584,0.001730104
6/11/2016,-0.050669299,-0.004942311,0.012052128,-0.007653061,-0.002557545,0.007614213,-0.020129403,0.034027778,0.001386963,-0.035123967,-0.031982942,0.012631579,0.008695652,-0.036036036,-0.110053283,-0.005230126,0.008984105,-0.003119584
6/12/2016,-0.108862262,-0.050669299,-0.004942311,0.030379747,-0.007653061,-0.002557545,-0.109231853,-0.020129403,0.034027778,-0.063872255,-0.035123967,-0.031982942,-0.096491228,0.008695652,-0.036036036,-0.014915019,-0.005230126,0.008984105
6/13/2016,-0.046969292,-0.108862262,-0.050669299,-0.007832898,0.030379747,-0.007653061,-0.118170267,-0.109231853,-0.020129403,0.00750469,-0.063872255,-0.035123967,-0.024,-0.096491228,0.008695652,0.004784689,-0.014915019,-0.005230126
6/14/2016,0.026718533,-0.046969292,-0.108862262,-0.062176166,-0.007832898,0.030379747,-0.073295455,-0.118170267,-0.109231853,0.017013233,0.00750469,-0.063872255,-0.0859375,-0.024,-0.096491228,-0.219951923,0.004784689,-0.014915019
6/15/2016,-0.012996674,0.026718533,-0.046969292,0.007317073,-0.062176166,-0.007832898,0.028586554,-0.073295455,-0.118170267,-0.007692308,0.017013233,0.00750469,-0.050359712,-0.0859375,-0.024,0.030682618,-0.219951923,0.004784689
6/16/2016,-0.103445793,-0.012996674,0.026718533,-0.055282555,0.007317073,-0.062176166,-0.122070845,0.028586554,-0.073295455,-0.080152672,-0.007692308,0.017013233,-0.082191781,-0.050359712,-0.0859375,0.030637433,0.030682618,-0.219951923
6/17/2016,0.022706216,-0.103445793,-0.012996674,0.02677532,-0.055282555,0.007317073,0.253035454,-0.122070845,0.028586554,0.012367491,-0.080152672,-0.007692308,-0.107594937,-0.082191781,-0.050359712,-0.002546435,0.030637433,0.030682618
6/18/2016,-0.009774205,0.022706216,-0.103445793,0.023923445,0.02677532,-0.055282555,0.263328999,0.253035454,-0.122070845,0.005366726,0.012367491,-0.080152672,-0.148571429,-0.107594937,-0.082191781,0.013297475,-0.002546435,0.030637433
6/19/2016,-0.009983735,-0.009774205,0.022706216,0.020833333,0.023923445,0.02677532,-0.079435128,0.263328999,0.253035454,-0.005395683,0.005366726,0.012367491,0.069651741,-0.148571429,-0.107594937,-0.031647486,0.013297475,-0.002546435
6/20/2016,0.034761319,-0.009983735,-0.009774205,-0.037546934,0.020833333,0.023923445,0.031888798,-0.079435128,0.263328999,0.053667263,-0.005395683,0.005366726,0.021390374,0.069651741,-0.148571429,0.027447527,-0.031647486,0.013297475
6/21/2016,0.095736744,0.034761319,-0.009983735,0.061519903,-0.037546934,0.020833333,-0.124155405,0.031888798,-0.079435128,0.088846881,0.053667263,-0.005395683,0.120218579,0.021390374,0.069651741,0.06851796,0.027447527,-0.031647486
6/22/2016,0.105797645,0.095736744,0.034761319,0.05655527,0.061519903,-0.037546934,0.015777611,-0.124155405,0.031888798,0.18879668,0.088846881,0.053667263,0.068322981,0.120218579,0.021390374,-0.052333117,0.06851796,0.027447527
6/23/2016,-0.046735557,0.105797645,0.095736744,0.013623978,0.05655527,0.061519903,-0.044274809,0.015777611,-0.124155405,0.015345269,0.18879668,0.088846881,-0.04,0.068322981,0.120218579,0.017551963,-0.052333117,0.06851796
6/24/2016,-0.066220071,-0.046735557,0.105797645,0.01519337,0.013623978,0.05655527,-0.04751462,-0.044274809,0.015777611,-0.111688312,0.015345269,0.18879668,-0.019230769,-0.04,0.068322981,-0.008305908,0.017551963,-0.052333117
6/25/2016,0.000270555,-0.066220071,-0.046735557,0.037868163,0.01519337,0.013623978,0.003489184,-0.04751462,-0.044274809,0.011682243,-0.111688312,0.015345269,0.025157233,-0.019230769,-0.04,0.003108486,-0.008305908,0.017551963
6/26/2016,0.053749699,0.000270555,-0.066220071,0.011661808,0.037868163,0.01519337,0.030112045,0.003489184,-0.04751462,0.037825059,0.011682243,-0.111688312,0.04516129,0.025157233,-0.019230769,0.002182725,0.003108486,-0.008305908
6/27/2016,-0.041152263,0.053749699,0.000270555,-0.033923304,0.011661808,0.037868163,-0.002166065,0.030112045,0.003489184,-0.012285012,0.037825059,0.011682243,0,0.04516129,0.025157233,0.0003125,0.002182725,0.003108486
6/28/2016,0.012620752,-0.041152263,0.053749699,0.014265335,-0.033923304,0.011661808,0.122478386,-0.002166065,0.030112045,0.004854369,-0.012285012,0.037825059,-0.006756757,0,0.04516129,-0.058612066,0.0003125,0.002182725
6/29/2016,0.010989181,0.012620752,-0.041152263,-0.011577424,0.014265335,-0.033923304,-0.035303777,0.122478386,-0.002166065,0.009756098,0.004854369,-0.012285012,-0.040268456,-0.006756757,0,-0.00059058,-0.058612066,0.0003125
6/30/2016,-0.05227461,0.010989181,0.012620752,-0.020028612,-0.011577424,0.014265335,0.011895321,-0.035303777,0.122478386,-0.032019704,0.009756098,0.004854369,-0.038709677,-0.040268456,-0.006756757,0.01770695,-0.00059058,-0.058612066
7/1/2016,-0.004395996,-0.05227461,0.010989181,-0.01542777,-0.020028612,-0.011577424,0.020866774,0.011895321,-0.035303777,-0.016706444,-0.032019704,0.009756098,-0.031055901,-0.038709677,-0.040268456,-0.019528316,0.01770695,-0.00059058
7/2/2016,-0.040514565,-0.004395996,-0.05227461,0.008287293,-0.01542777,-0.020028612,0.005737705,0.020866774,0.011895321,-0.077464789,-0.016706444,-0.032019704,-0.054216867,-0.031055901,-0.038709677,0.012965964,-0.019528316,0.01770695
7/3/2016,0.064004547,-0.040514565,-0.004395996,0.02367688,0.008287293,-0.01542777,0.033800495,0.005737705,0.020866774,0.074074074,-0.077464789,-0.016706444,0.028571429,-0.054216867,-0.031055901,0.013733393,0.012965964,-0.019528316
