date,BTC_RTN,BTC_RTN_LG1,BTC_RTN_LG2,ETH_RTN,ETH_RTN_LG1,ETH_RTN_LG2,XRP_RTN,XRP_RTN_LG1,XRP_RTN_LG2,BCH_RTN,BCH_RTN_LG1,BCH_RTN_LG2,BNP_RTN,BNP_RTN_LG1,BNP_RTN_LG2,LINK_RTN,LINK_RTN_LG1,LINK_RTN_LG2,LTC_RTN,LTC_RTN_LG1,LTC_RTN_LG2,ADA_RTN,ADA_RTN_LG1,ADA_RTN_LG2
8/9/2018,-0.04161727,0.06623906,0.0285796,-0.0251816,0.06209567,0.06501746,-0.044667173,0.128769626,0.079875676,-0.04326589,0.1121205,0.04800543,-0.059308072,0.076806084,0.040145985,-0.210875285,0.025457591,0.010462171,-0.023843815,0.083321109,0.07741237,-0.085756734,0.092727592,0.039639074
8/10/2018,0.05839016,-0.04161727,0.06623906,0.08591593,-0.0251816,0.06209567,0.075972328,-0.044667173,0.128769626,0.06277224,-0.04326589,0.1121205,0.056765163,-0.059308072,0.076806084,0.005073734,-0.210875285,0.025457591,0.071741169,-0.023843815,0.083321109,0.057907649,-0.085756734,0.092727592
8/11/2018,-0.01795072,0.05839016,-0.04161727,0.03611828,0.08591593,-0.0251816,0.059807881,0.075972328,-0.044667173,0.009904939,0.06277224,-0.04326589,0.03215169,0.056765163,-0.059308072,0.014767387,0.005073734,-0.210875285,0.017342987,0.071741169,-0.023843815,0.033655623,0.057907649,-0.085756734
8/12/2018,-0.004282261,-0.01795072,0.05839016,0.007885437,0.03611828,0.08591593,0.011259303,0.059807881,0.075972328,-0.007392773,0.009904939,0.06277224,0,0.03215169,0.056765163,-0.047759264,0.014767387,0.005073734,-0.016620973,0.017342987,0.071741169,-0.004722561,0.033655623,0.057907649
8/13/2018,0.003973011,-0.004282261,-0.01795072,0.1034828,0.007885437,0.03611828,0.068499681,0.011259303,0.059807881,0.06126531,-0.007392773,0.009904939,0.128620102,0,0.03215169,0.085702599,-0.047759264,0.014767387,0.041800101,-0.016620973,0.017342987,0.08905019,-0.004722561,0.033655623
8/14/2018,0.01553931,0.003973011,-0.004282261,0.02642236,0.1034828,0.007885437,0.01151132,0.068499681,0.011259303,0.04975929,0.06126531,-0.007392773,0.079178886,0.128620102,0,-0.048663283,0.085702599,-0.047759264,0.040281442,0.041800101,-0.016620973,0.080147702,0.08905019,-0.004722561
8/15/2018,-0.01755083,0.01553931,0.003973011,-0.01229697,0.02642236,0.1034828,-0.028194639,0.01151132,0.068499681,-0.008560573,0.04975929,0.06126531,-0.004246285,0.079178886,0.128620102,0.052822625,-0.048663283,0.085702599,0.001099707,0.040281442,0.041800101,-0.003993155,0.080147702,0.08905019
8/16/2018,-0.004154692,-0.01755083,0.01553931,-0.02015159,-0.01229697,0.02642236,-0.036988706,-0.028194639,0.01151132,-0.007164119,-0.008560573,0.04975929,-0.035940803,-0.004246285,0.079178886,-0.041534167,0.052822625,-0.048663283,-0.015779817,0.001099707,0.040281442,-0.003061869,-0.003993155,0.080147702
8/17/2018,-0.03881774,-0.004154692,-0.01755083,-0.09609451,-0.02015159,-0.01229697,-0.253867513,-0.036988706,-0.028194639,-0.1539771,-0.007164119,-0.008560573,-0.109183673,-0.035940803,-0.004246285,-0.087916226,-0.041534167,0.052822625,-0.11109104,-0.015779817,0.001099707,-0.152689052,-0.003061869,-0.003993155
8/18/2018,0.02383816,-0.03881774,-0.004154692,0.06309193,-0.09609451,-0.02015159,0.107931798,-0.253867513,-0.036988706,0.07050137,-0.1539771,-0.007164119,0.088316467,-0.109183673,-0.035940803,0.06341771,-0.087916226,-0.041534167,0.068769306,-0.11109104,-0.015779817,0.091930802,-0.152689052,-0.003061869
8/19/2018,-0.01281338,0.02383816,-0.03881774,-0.01697032,0.06309193,-0.09609451,-0.051598899,0.107931798,-0.253867513,-0.02704896,0.07050137,-0.1539771,-0.025227043,0.088316467,-0.109183673,-0.105927118,0.06341771,-0.087916226,-0.011522346,0.068769306,-0.11109104,-0.026577141,0.091930802,-0.152689052
8/20/2018,0.03036242,-0.01281338,0.02383816,0.08812279,-0.01697032,0.06309193,0.071792382,-0.051598899,0.107931798,0.09522226,-0.02704896,0.07050137,0.045275591,-0.025227043,0.088316467,0.049657262,-0.105927118,0.06341771,0.068001381,-0.011522346,0.068769306,0.084666673,-0.026577141,0.091930802
8/21/2018,-0.02856925,0.03036242,-0.01281338,-0.02777776,0.08812279,-0.01697032,-0.049780289,0.071792382,-0.051598899,-0.04055004,0.09522226,-0.02704896,-0.001030928,0.045275591,-0.025227043,-0.085862383,0.049657262,-0.105927118,-0.043518519,0.068001381,-0.011522346,-0.013214027,0.084666673,-0.026577141
8/22/2018,0.01726829,-0.02856925,0.03036242,0.03759667,-0.02777776,0.08812279,0.045868302,-0.049780289,0.071792382,0.03097451,-0.04055004,0.09522226,0.017507724,-0.001030928,0.045275591,-0.008671901,-0.085862383,0.049657262,0.018278616,-0.043518519,0.068001381,0.051093123,-0.013214027,0.084666673
8/23/2018,-0.02480431,0.01726829,-0.02856925,-0.02122802,0.03759667,-0.02777776,-0.024721469,0.045868302,-0.049780289,-0.02080971,0.03097451,-0.04055004,-0.018867925,0.017507724,-0.001030928,-0.020309441,-0.008671901,-0.085862383,-0.040130152,0.018278616,-0.043518519,-0.025557688,0.051093123,-0.013214027
8/24/2018,-0.02832188,-0.02480431,0.01726829,-0.02118367,-0.02122802,0.03759667,0.000314303,-0.024721469,0.045868302,-0.008741928,-0.02080971,0.03097451,-0.052469136,-0.018867925,0.017507724,-0.049544891,-0.020309441,-0.008671901,-0.006777894,-0.040130152,0.018278616,-0.017565682,-0.025557688,0.051093123
8/25/2018,-0.006433071,-0.02832188,-0.02480431,0.01173272,-0.02118367,-0.02122802,-0.001904727,0.000314303,-0.024721469,-0.003417973,-0.008741928,-0.02080971,0.008797654,-0.052469136,-0.018867925,0.050930914,-0.049544891,-0.020309441,0.000345244,-0.006777894,-0.040130152,-0.002179066,-0.017565682,-0.025557688
8/26/2018,0.008269792,-0.006433071,-0.02832188,0.01591268,0.01173272,-0.02118367,0.013569753,-0.001904727,0.000314303,0.02672918,-0.003417973,-0.008741928,-0.004930966,0.008797654,-0.052469136,-0.028492621,0.050930914,-0.049544891,0.010015541,0.000345244,-0.006777894,0.010012516,-0.002179066,-0.017565682
8/27/2018,-0.02644603,0.008269792,-0.006433071,-0.03779067,0.01591268,0.01173272,-0.040543462,0.013569753,-0.001904727,-0.0449051,0.02672918,-0.003417973,-0.100098135,-0.004930966,0.008797654,-0.021913901,-0.028492621,0.050930914,-0.050933194,0.010015541,0.000345244,-0.074203433,0.010012516,-0.002179066
8/28/2018,-0.03074084,-0.02644603,0.008269792,-0.03816525,-0.03779067,0.01591268,-0.044327299,-0.040543462,0.013569753,-0.03468411,-0.0449051,0.02672918,-0.024977698,-0.100098135,-0.004930966,0.000868828,-0.021913901,-0.028492621,-0.045975104,-0.050933194,0.010015541,-0.05202266,-0.074203433,0.010012516
8/29/2018,0.006921885,-0.03074084,-0.02644603,0.02424959,-0.03816525,-0.03779067,0.019992212,-0.044327299,-0.040543462,0.01935222,-0.03468411,-0.0449051,0.027850305,-0.024977698,-0.100098135,0.080653855,0.000868828,-0.021913901,0.019834973,-0.045975104,-0.050933194,0.000104285,-0.05202266,-0.074203433
8/30/2018,0.00978127,0.006921885,-0.03074084,0.01797384,0.02424959,-0.03816525,0.027143035,0.019992212,-0.044327299,0.02586714,0.01935222,-0.03468411,0.036705461,0.027850305,-0.024977698,0.01075443,0.080653855,0.000868828,0.023474178,0.019834973,-0.045975104,0.046544482,0.000104285,-0.05202266
8/31/2018,-0.008505036,0.00978127,0.006921885,0.003906886,0.01797384,0.02424959,0.000333886,0.027143035,0.019992212,-0.005647812,0.02586714,0.01935222,-0.023234201,0.036705461,0.027850305,-0.074360654,0.01075443,0.080653855,-0.026690981,0.023474178,0.019834973,-0.016268894,0.046544482,0.000104285
9/1/2018,-0.02211981,-0.008505036,0.00978127,-0.04360423,0.003906886,0.01797384,-0.036945475,0.000333886,0.027143035,-0.1330006,-0.005647812,0.02586714,-0.033605813,-0.023234201,0.036705461,-0.00048461,-0.074360654,0.01075443,-0.064911997,-0.026690981,0.023474178,-0.045314885,-0.016268894,0.046544482
9/2/2018,-0.01104789,-0.02211981,-0.008505036,0.003284354,-0.04360423,0.003906886,0.014948766,-0.036945475,0.000333886,-0.04968229,-0.1330006,-0.005647812,0.007029877,-0.033605813,-0.023234201,0.052763375,-0.00048461,-0.074360654,0.004548901,-0.064911997,-0.026690981,0.022419426,-0.045314885,-0.016268894
9/3/2018,0.001740773,-0.01104789,-0.02211981,0.01735906,0.003284354,-0.04360423,0.019157838,0.014948766,-0.036945475,0.03022236,-0.04968229,-0.1330006,0.003539823,0.007029877,-0.033605813,0.022506094,0.052763375,-0.00048461,0.004265042,0.004548901,-0.064911997,0.007899877,0.022419426,-0.045314885
9/4/2018,-0.01399439,0.001740773,-0.01104789,0.01223815,0.01735906,0.003284354,0.012825893,0.019157838,0.014948766,0.002059483,0.03022236,-0.04968229,-0.008880995,0.003539823,0.007029877,0.013884319,0.022506094,0.052763375,-0.035796237,0.004265042,0.004548901,-0.01600278,0.007899877,0.022419426
9/5/2018,0.07726926,-0.01399439,0.001740773,0.1868613,0.01223815,0.01735906,0.144883794,0.012825893,0.019157838,0.151279,0.002059483,0.03022236,0.111795775,-0.008880995,0.003539823,0.103499933,0.013884319,0.022506094,0.136907399,-0.035796237,0.004265042,0.168109058,-0.01600278,0.007899877
9/6/2018,0.03881448,0.07726926,-0.01399439,0.009081912,0.1868613,0.01223815,-0.067379875,0.144883794,0.012825893,0.02139458,0.151279,0.002059483,-0.018830525,0.111795775,-0.008880995,-0.01373656,0.103499933,0.013884319,0.016255989,0.136907399,-0.035796237,-0.012527264,0.168109058,-0.01600278
9/7/2018,0.009511178,0.03881448,0.07726926,0.05655462,0.009081912,0.1868613,0.03724687,-0.067379875,0.144883794,0.03388159,0.02139458,0.151279,0.023346304,-0.018830525,0.111795775,0.043055912,-0.01373656,0.103499933,0.022438685,0.016255989,0.136907399,0.052816187,-0.012527264,0.168109058
9/8/2018,0.03727961,0.009511178,0.03881448,0.08862799,0.05655462,0.009081912,0.041525555,0.03724687,-0.067379875,0.05239547,0.03388159,0.02139458,0.051792829,0.023346304,-0.018830525,0.071951416,0.043055912,-0.01373656,0.052669039,0.022438685,0.016255989,0.068442423,0.052816187,-0.012527264
9/9/2018,-0.012027,0.03727961,0.009511178,0.005203328,0.08862799,0.05655462,0.002337712,0.041525555,0.03724687,-0.01241346,0.05239547,0.03388159,0.00105042,0.051792829,0.023346304,0.008953854,0.071951416,0.043055912,-0.031555222,0.052669039,0.022438685,0.020348949,0.068442423,0.052816187
9/10/2018,-0.004577206,-0.012027,0.03727961,-0.000812531,0.005203328,0.08862799,0.029994976,0.002337712,0.041525555,0.03241964,-0.01241346,0.05239547,-0.001051525,0.00105042,0.051792829,-0.033644642,0.008953854,0.071951416,0.005826657,-0.031555222,0.052669039,0.040903931,0.020348949,0.068442423
9/11/2018,0.001342876,-0.004577206,-0.012027,0.06093969,-0.000812531,0.005203328,0.02445611,0.029994976,0.002337712,0.05315836,0.03241964,-0.01241346,0.015756303,-0.001051525,0.00105042,-0.0509348,-0.033644642,0.008953854,0.040842491,0.005826657,-0.031555222,0.040743865,0.040903931,0.020348949
9/12/2018,-0.004840791,0.001342876,-0.004577206,0.009401877,0.06093969,-0.000812531,-0.024181866,0.02445611,0.029994976,0.01812447,0.05315836,0.03241964,0.017075774,0.015756303,-0.001051525,0.026625299,-0.0509348,-0.033644642,0.01355738,0.040842491,0.005826657,0.053436955,0.040743865,0.040903931
9/13/2018,-0.02605722,-0.004840791,0.001342876,-0.1528392,0.009401877,0.06093969,-0.038861552,-0.024181866,0.02445611,-0.07298139,0.01812447,0.05315836,-0.042345277,0.017075774,0.015756303,-0.072115821,0.026625299,-0.0509348,-0.055749129,0.01355738,0.040842491,-0.046205708,0.053436955,0.040743865
9/14/2018,0.000705828,-0.02605722,-0.004840791,-0.001892566,-0.1528392,0.009401877,0.012203163,-0.038861552,-0.024181866,0.03216778,-0.07298139,0.01812447,-0.034375,-0.042345277,0.017075774,0.010589603,-0.072115821,0.026625299,-0.03740374,-0.055749129,0.01355738,0.022641023,-0.046205708,0.053436955
9/15/2018,-0.004681651,0.000705828,-0.02605722,-0.0534593,-0.001892566,-0.1528392,-0.017495373,0.012203163,-0.038861552,-0.002625123,0.03216778,-0.07298139,-0.018126888,-0.034375,-0.042345277,-0.001450364,0.010589603,-0.072115821,-0.002297632,-0.03740374,-0.055749129,-0.015736725,0.022641023,-0.046205708
9/16/2018,0.003976651,-0.004681651,0.000705828,0.01111764,-0.0534593,-0.001892566,0.002985731,-0.017495373,0.012203163,0.003372657,-0.002625123,0.03216778,0.016815035,-0.018126888,-0.034375,-0.016996673,-0.001450364,0.010589603,-0.004584729,-0.002297632,-0.03740374,-0.009246704,-0.015736725,0.022641023
9/17/2018,0.03620891,0.003976651,-0.004681651,0.1029511,0.01111764,-0.0534593,0.031707248,0.002985731,-0.017495373,0.0639193,0.003372657,-0.002625123,0.05331992,0.016815035,-0.018126888,0.018782977,-0.016996673,-0.001450364,0.077760225,-0.004584729,-0.002297632,0.086674385,-0.009246704,-0.015736725
9/18/2018,-0.01434433,0.03620891,0.003976651,-0.06114812,0.1029511,0.01111764,-0.18221788,0.031707248,0.002985731,-0.03622305,0.0639193,0.003372657,-0.01381509,0.05331992,0.016815035,-0.083696473,0.018782977,-0.016996673,-0.029691663,0.077760225,-0.004584729,-0.086558475,0.086674385,-0.009246704
9/19/2018,-0.004275459,-0.01434433,0.03620891,4.76E-05,-0.06114812,0.1029511,-0.013027403,-0.18221788,0.031707248,0.0148044,-0.03622305,0.0639193,-0.008385744,-0.01381509,0.05331992,-0.130355205,-0.083696473,0.018782977,-0.004251386,-0.029691663,0.077760225,-0.042056748,-0.086558475,0.086674385
9/20/2018,-0.01893086,-0.004275459,-0.01434433,-0.06962897,4.76E-05,-0.06114812,-0.379892226,-0.013027403,-0.18221788,-0.06176171,0.0148044,-0.03622305,-0.046777547,-0.008385744,-0.01381509,-0.088798291,-0.130355205,-0.083696473,-0.042333886,-0.004251386,-0.029691663,-0.126371804,-0.042056748,-0.086558475
9/21/2018,-0.03302012,-0.01893086,-0.004275459,-0.09791178,-0.06962897,4.76E-05,-0.247920732,-0.379892226,-0.013027403,-0.09501036,-0.06176171,0.0148044,-0.033763654,-0.046777547,-0.008385744,0.014229792,-0.088798291,-0.130355205,-0.072223203,-0.042333886,-0.004251386,-0.075012578,-0.126371804,-0.042056748
9/22/2018,0.001925807,-0.03302012,-0.01893086,0.02473845,-0.09791178,-0.06962897,-0.016628018,-0.247920732,-0.379892226,0.02246317,-0.09501036,-0.06176171,0.015369837,-0.033763654,-0.046777547,0.043710356,0.014229792,-0.088798291,0.004611331,-0.072223203,-0.042333886,0.050373262,-0.075012578,-0.126371804
9/23/2018,0.001688505,0.001925807,-0.03302012,-0.01600967,0.02473845,-0.09791178,0.000190961,-0.016628018,-0.247920732,-0.001680929,0.02246317,-0.09501036,-0.002926829,0.015369837,-0.033763654,-0.017015924,0.043710356,0.014229792,-0.015387161,0.004611331,-0.072223203,-0.078864808,0.050373262,-0.075012578
9/24/2018,0.01716973,0.001688505,0.001925807,0.0638481,-0.01600967,0.02473845,0.133132056,0.000190961,-0.016628018,0.05230737,-0.001680929,0.02246317,0.023346304,-0.002926829,0.015369837,0.026052868,-0.017015924,0.043710356,0.055401662,-0.015387161,0.004611331,0.077990953,-0.078864808,0.050373262
9/25/2018,0.02258236,0.01716973,0.001688505,0.04468151,0.0638481,-0.01600967,-0.065146995,0.133132056,0.000190961,0.03856698,0.05230737,-0.001680929,0.025896414,0.023346304,-0.002926829,0.024395127,0.026052868,-0.017015924,0.00741763,0.055401662,-0.015387161,0.020856998,0.077990953,-0.078864808
9/26/2018,-0.007528117,0.02258236,0.01716973,0.0121733,0.04468151,0.0638481,0.02017873,-0.065146995,0.133132056,-0.1587943,0.03856698,0.05230737,0.00408998,0.025896414,0.023346304,-0.068702851,0.024395127,0.026052868,0.00243309,0.00741763,0.055401662,0.019153873,0.020856998,0.077990953
9/27/2018,-0.02798306,-0.007528117,0.02258236,-0.05855918,0.0121733,0.04468151,-0.048562099,0.02017873,-0.065146995,-0.0939662,-0.1587943,0.03856698,-0.029774127,0.00408998,0.025896414,0.009555089,-0.068702851,0.024395127,-0.097212544,0.00243309,0.00741763,-0.082100257,0.019153873,0.020856998
9/28/2018,0.004885628,-0.02798306,-0.007528117,0.0266533,-0.05855918,0.0121733,0.004191133,-0.048562099,0.02017873,0.04349673,-0.0939662,-0.1587943,0.005982054,-0.029774127,0.00408998,0.030692439,0.009555089,-0.068702851,0.017148301,-0.097212544,0.00243309,0.022895083,-0.082100257,0.019153873
9/29/2018,0.006346944,0.004885628,-0.02798306,-0.04154679,0.0266533,-0.05855918,-0.059572037,0.004191133,-0.048562099,0.005464402,0.04349673,-0.0939662,-0.003009027,0.005982054,-0.029774127,0.017257592,0.030692439,0.009555089,0.004684976,0.017148301,-0.097212544,-0.006830731,0.022895083,-0.082100257
9/30/2018,-0.003574711,0.006346944,0.004885628,-0.005223652,-0.04154679,0.0266533,-0.018108356,-0.059572037,0.004191133,0.01300028,0.005464402,0.04349673,-0.002,-0.003009027,0.005982054,-0.008189501,0.017257592,0.030692439,0.007628632,0.004684976,0.017148301,-0.006961681,-0.006830731,0.022895083
10/1/2018,0.005424438,-0.003574711,0.006346944,0.008932797,-0.005223652,-0.04154679,0.00878825,-0.018108356,-0.059572037,-0.001849264,0.01300028,0.005464402,0.007984032,-0.002,-0.003009027,0.020084484,-0.008189501,0.017257592,0.015210991,0.007628632,0.004684976,0.008521627,-0.006961681,-0.006830731
10/2/2018,0.005086791,0.005424438,-0.003574711,0.01555667,0.008932797,-0.005223652,0.096492217,0.00878825,-0.018108356,-0.004445286,-0.001849264,0.01300028,-0.042253521,0.007984032,-0.002,0.012689403,0.020084484,-0.008189501,0.008304268,0.015210991,0.007628632,0.02301436,0.008521627,-0.006961681
10/3/2018,0.008161903,0.005086791,0.005424438,0.02944796,0.01555667,0.008932797,-0.014063901,0.096492217,0.00878825,0.03514165,-0.004445286,-0.001849264,0.008687259,-0.042253521,0.007984032,0.033531088,0.012689403,0.020084484,0.037347178,0.008304268,0.015210991,0.02103605,0.02301436,0.008521627
10/4/2018,-0.01139547,0.008161903,0.005086791,-0.007846141,0.02944796,0.01555667,0.002946066,-0.014063901,0.096492217,0.002915282,0.03514165,-0.004445286,0.00097371,0.008687259,-0.042253521,-0.034162752,0.033531088,0.012689403,-0.013917884,0.037347178,0.008304268,-0.00637463,0.02103605,0.02301436
10/5/2018,-0.006962475,-0.01139547,0.008161903,-0.02421026,-0.007846141,0.02944796,0.014394063,0.002946066,-0.014063901,-0.0148139,0.002915282,0.03514165,-0.037037037,0.00097371,0.008687259,-0.11081199,-0.034162752,0.033531088,-0.008407687,-0.013917884,0.037347178,-0.020749287,-0.00637463,0.02103605
10/6/2018,0.005159687,-0.006962475,-0.01139547,0.01089636,-0.02421026,-0.007846141,0.059619364,0.014394063,0.002946066,0.02306823,-0.0148139,0.002915282,0.02537594,-0.037037037,0.00097371,0.051629154,-0.11081199,-0.034162752,0.0158244,-0.008407687,-0.013917884,0.020339555,-0.020749287,-0.00637463
10/7/2018,-0.002222138,0.005159687,-0.006962475,-0.004442075,0.01089636,-0.02421026,0.012381116,0.059619364,0.014394063,-0.01739998,0.02306823,-0.0148139,-0.014464802,0.02537594,-0.037037037,0.00136351,0.051629154,-0.11081199,-0.005532503,0.0158244,-0.008407687,-0.04126539,0.020339555,-0.020749287
10/8/2018,-0.007463298,-0.002222138,0.005159687,-0.01388643,-0.004442075,0.01089636,-0.015998705,0.012381116,0.059619364,-0.02224286,-0.01739998,0.02306823,0.00095057,-0.014464802,0.02537594,-0.017616553,0.00136351,0.051629154,-0.021492435,-0.005532503,0.0158244,-0.023022042,-0.04126539,0.020339555
10/9/2018,0.001441598,-0.007463298,-0.002222138,0.005583175,-0.01388643,-0.004442075,0.020202103,-0.015998705,0.012381116,0.02115392,-0.02224286,-0.01739998,0.012369172,0.00095057,-0.014464802,0.01127232,-0.017616553,0.00136351,0.011782528,-0.021492435,-0.005532503,0.002886603,-0.023022042,-0.04126539
10/10/2018,0.008597538,0.001441598,-0.007463298,0.009693796,0.005583175,-0.01388643,0.036406679,0.020202103,-0.015998705,0.009405348,0.02115392,-0.02224286,0.004816956,0.012369172,0.00095057,-0.023987966,0.01127232,-0.017616553,0.012433998,0.011782528,-0.021492435,0.019430967,0.002886603,-0.023022042
10/11/2018,0.05000198,0.008597538,0.001441598,0.1606502,0.009693796,0.005583175,0.171408366,0.036406679,0.020202103,0.1557357,0.009405348,0.02115392,0.099709584,0.004816956,0.012369172,0.128384613,-0.023987966,0.01127232,0.116419455,0.012433998,0.011782528,0.162259828,0.019430967,0.002886603
10/12/2018,-0.002931448,0.05000198,0.008597538,-0.03815301,0.1606502,0.009693796,-0.093923733,0.171408366,0.036406679,-0.02353132,0.1557357,0.009405348,-0.024731183,0.099709584,0.004816956,-0.026639094,0.128384613,-0.023987966,-0.045285965,0.116419455,0.012433998,-0.032069806,0.162259828,0.019430967
10/13/2018,-0.001818473,-0.002931448,0.05000198,-0.01580847,-0.03815301,0.1606502,0.000565477,-0.093923733,0.171408366,-0.01168692,-0.02353132,0.1557357,-0.001049318,-0.024731183,0.099709584,-0.024303035,-0.026639094,0.128384613,0.001867414,-0.045285965,0.116419455,0.001516103,-0.032069806,0.162259828
10/14/2018,-0.000785865,-0.001818473,-0.002931448,0.02061647,-0.01580847,-0.03815301,0.037223249,0.000565477,-0.093923733,0.02047232,-0.01168692,-0.02353132,0.004192872,-0.001049318,-0.024731183,-0.020201165,-0.024303035,-0.026639094,0.023573433,0.001867414,-0.045285965,0.024759586,0.001516103,-0.032069806
10/15/2018,-0.04857944,-0.000785865,-0.001818473,-0.07142855,0.02061647,-0.01580847,-0.109178102,0.037223249,0.000565477,-0.04587572,0.02047232,-0.01168692,-0.086315789,0.004192872,-0.001049318,-0.044127593,-0.020201165,-0.024303035,-0.051542441,0.023573433,0.001867414,-0.049037072,0.024759586,0.001516103
10/16/2018,6.52E-05,-0.04857944,-0.000785865,-0.002002853,-0.07142855,0.02061647,-0.05127695,-0.109178102,0.037223249,0.00298227,-0.04587572,0.02047232,0.03003876,-0.086315789,0.004192872,-0.056551387,-0.044127593,-0.020201165,0.014759475,-0.051542441,0.023573433,-0.013705224,-0.049037072,0.024759586
10/17/2018,0.007834874,6.52E-05,-0.04857944,0.01446789,-0.002002853,-0.07142855,0.004372115,-0.05127695,-0.109178102,0.02013057,0.00298227,-0.04587572,0.010989011,0.03003876,-0.086315789,-0.050503699,-0.056551387,-0.044127593,0.007397818,0.014759475,-0.051542441,-0.02102514,-0.013705224,-0.049037072
10/18/2018,0.01034776,0.007834874,6.52E-05,0.01801234,0.01446789,-0.002002853,0.022366653,0.004372115,-0.05127695,0.02308433,0.02013057,0.00298227,0.018181818,0.010989011,0.03003876,0.000145901,-0.050503699,-0.056551387,0.021240917,0.007397818,0.014759475,0.029415564,-0.02102514,-0.013705224
10/19/2018,0.001744683,0.01034776,0.007834874,-0.001868648,0.01801234,0.01446789,0.007749194,0.022366653,0.004372115,-0.005519726,0.02308433,0.02013057,-0.005144033,0.018181818,0.010989011,0.039627182,0.000145901,-0.050503699,-0.009328003,0.021240917,0.007397818,-0.00938361,0.029415564,-0.02102514
10/20/2018,-0.003678001,0.001744683,0.01034776,-0.008344362,-0.001868648,0.01801234,-0.010949452,0.007749194,0.022366653,-0.01497109,-0.005519726,0.02308433,0.002047083,-0.005144033,0.018181818,-0.024280548,0.039627182,0.000145901,-0.006412674,-0.009328003,0.021240917,-0.006672293,-0.00938361,0.029415564
10/21/2018,0.001054037,-0.003678001,0.001744683,0.00141164,-0.008344362,-0.001868648,0.005351181,-0.010949452,0.007749194,-0.000893941,-0.01497109,-0.005519726,0.001025641,0.002047083,-0.005144033,-0.002764547,-0.024280548,0.039627182,0.008245877,-0.006412674,-0.009328003,0.006143407,-0.006672293,-0.00938361
10/22/2018,-0.000742024,0.001054037,-0.003678001,0.005362222,0.00141164,-0.008344362,0.007849895,0.005351181,-0.010949452,0.001429083,-0.000893941,-0.01497109,0.001026694,0.001025641,0.002047083,-0.050135695,-0.002764547,-0.024280548,0.013605442,0.008245877,-0.006412674,0.001278452,0.006143407,-0.006672293
10/23/2018,0.001760388,-0.000742024,0.001054037,-0.001470315,0.005362222,0.00141164,-0.019750215,0.007849895,0.005351181,0.01017416,0.001429083,-0.000893941,-0.007194245,0.001026694,0.001025641,-0.12153748,-0.050135695,-0.002764547,-0.00651341,0.013605442,0.008245877,0.013632285,0.001278452,0.006143407
10/24/2018,-0.003103832,0.001760388,-0.000742024,0.002397917,-0.001470315,0.005362222,0.010433755,-0.019750215,0.007849895,0.000474385,0.01017416,0.001429083,0.005102041,-0.007194245,0.001026694,0.058938118,-0.12153748,-0.050135695,0.000380662,-0.00651341,0.013605442,0.005646014,0.013632285,0.001278452
10/25/2018,0.003009588,-0.003103832,0.001760388,0.005543315,0.002397917,-0.001470315,-0.001782445,0.010433755,-0.019750215,0.005017519,0.000474385,0.01017416,0.006153846,0.005102041,-0.007194245,-0.062289632,0.058938118,-0.12153748,0.005521706,0.000380662,-0.00651341,0.006216278,0.005646014,0.013632285
10/26/2018,0.000237797,0.003009588,-0.003103832,-0.003009079,0.005543315,0.002397917,-0.002698384,-0.001782445,0.010433755,0.003384641,0.005017519,0.000474385,-0.001031992,0.006153846,0.005102041,0.012838583,-0.062289632,0.058938118,0.002488991,0.005521706,0.000380662,0.001976739,0.006216278,0.005646014
10/27/2018,-0.000869514,0.000237797,0.003009588,-0.004327964,-0.003009079,0.005543315,0.006401212,-0.002698384,-0.001782445,0.002757878,0.003384641,0.005017519,0.005154639,-0.001031992,0.006153846,-0.028327583,0.012838583,-0.062289632,0.003262956,0.002488991,0.005521706,0.011219188,0.001976739,0.006216278
10/28/2018,-0.000927454,-0.000869514,0.000237797,-0.00568037,-0.004327964,-0.003009079,-0.013274957,0.006401212,-0.002698384,-0.008113702,0.002757878,0.003384641,-0.002072539,0.005154639,-0.001031992,0.008812595,-0.028327583,0.012838583,-0.000192567,0.003262956,0.002488991,-0.003841616,0.011219188,0.001976739
10/29/2018,0.02370506,-0.000927454,-0.000869514,0.03953837,-0.00568037,-0.004327964,0.045181075,-0.013274957,0.006401212,0.05330094,-0.008113702,0.002757878,0.027921406,-0.002072539,0.005154639,0.050630267,0.008812595,-0.028327583,0.055256065,-0.000192567,0.003262956,0.048369461,-0.003841616,0.011219188
10/30/2018,-0.000258998,0.02370506,-0.000927454,-0.001571597,0.03953837,-0.00568037,-0.00734971,0.045181075,-0.013274957,-0.01044133,0.05330094,-0.008113702,0.00106383,0.027921406,-0.002072539,-0.0771545,0.050630267,0.008812595,-0.003464439,0.055256065,-0.000192567,-0.000287245,0.048369461,-0.003841616
10/31/2018,0.002630162,-0.000258998,0.02370506,0.000911079,-0.001571597,0.03953837,-0.008145985,-0.00734971,0.045181075,-0.00220414,-0.01044133,0.05330094,0.003194888,0.00106383,0.027921406,-0.123518572,-0.0771545,0.050630267,-0.004061738,-0.003464439,0.055256065,-0.000832771,-0.000287245,0.048369461
